#Rname	Rclass	Rfam	Rlen	FRG_NB_all	FRG_NB_Reconstructed_repeats	LEN_MASKED_NR	AVG_%DIV	MED_%DIV	AVG_%DEL	MED_%DEL	AVG_%INS	MED_%INS	AVG_LEN_MASKED	%_GENOME

rnd-2_family-92	DNA	DNA	nd	1045	1045	276097	11.2832989130593	nd	2.59756074858025	nd	1.91965628022242	nd	0.00154176435980362	nd
rnd-1_family-66	DNA	TcMar-Pogo	nd	953	953	197531	14.0236186218857	nd	3.47041993408629	nd	1.2675936435301	nd	0.00110304079999554	nd
rnd-4_family-876	LINE	LINE	nd	1318	1318	119584	5.59495392360231	nd	3.92226903264742	nd	3.11460212068452	nd	0.000667773822977998	nd
rnd-1_family-1147	DNA	DNA	nd	201	201	70043	9.50133889182401	nd	1.18954813471713	nd	0.806426623645554	nd	0.00039112993279074	nd
rnd-1_family-362	Unknown	Unknown	nd	403	403	108457	10.6052362687489	nd	4.34273002203785	nd	1.60940593968092	nd	0.000605639094851524	nd
rnd-5_family-1472	Retro	Retro	nd	321	321	54010	16.1029111275688	nd	4.20896778374375	nd	8.35543177189336	nd	0.000301599412789685	nd
rnd-1_family-434	LTR	Gypsy	nd	13	13	2972	16.0599091520853	nd	1.14302153432034	nd	0.623768506056554	nd	1.65960647067384e-05	nd
rnd-1_family-431	LTR	LTR	nd	21	21	1904	2.31908613445379	nd	1.04959558823531	nd	0.315105042016807	nd	1.06322029615175e-05	nd
rnd-5_family-3182	DNA	MULE-MuDR	nd	399	399	309202	19.9944997768328	nd	3.14865123770123	nd	3.21368024786424	nd	0.00172662732148484	nd
rnd-1_family-226	LTR	Gypsy	nd	370	370	169424	25.2596302176765	nd	2.750909670413	nd	2.65007265794727	nd	0.000946087371088308	nd
rnd-1_family-1094	LTR	LTR	nd	163	163	14353	6.07638890824189	nd	1.59477600501629	nd	1.84523792935248	nd	8.01491644467755e-05	nd
rnd-1_family-133	DNA	CMC-EnSpm	nd	602	602	68313	14.4521010642189	nd	3.54285860670657	nd	4.53933468007541	nd	0.000381469370225916	nd
rnd-5_family-3847	LTR	LTR	nd	204	204	56531	12.8097213918001	nd	3.96894518052047	nd	4.47043356742343	nd	0.000315677030261316	nd
rnd-1_family-768	LINE	LINE	nd	2	2	179	8.56446927374306	nd	0	nd	0	nd	9.99561097747705e-07	nd
rnd-5_family-2221	LINE	LINE	nd	232	232	64956	14.9960962805637	nd	7.20939651456403	nd	6.27706185725718	nd	0.000362723411537988	nd
rnd-6_family-4988	DNA	DNA	nd	136	136	55929	15.506644853296	nd	2.8092631729509	nd	2.61579645622227	nd	0.000312315377854365	nd
rnd-3_family-581	LTR	LTR	nd	769	769	124093	15.6514911397082	nd	4.53566792647427	nd	3.46576204943117	nd	0.00069295271118886	nd
rnd-5_family-2593	LTR	LTR	nd	175	175	84753	19.9703173928984	nd	2.34621087159157	nd	1.71535638856428	nd	0.0004732726352928	nd
rnd-6_family-907	LTR	LTR	nd	69	69	5533	7.58305440086753	nd	2.78043195373216	nd	6.2202620639796	nd	3.08970477868048e-05	nd
rnd-6_family-9297	LTR	Copia	nd	77	77	8777	17.3925509855303	nd	6.90516919220717	nd	3.94653070525228	nd	4.90119986309028e-05	nd
rnd-1_family-1132	LTR	LTR	nd	47	47	2141	10.2854460532458	nd	0.844829518916393	nd	0.40986454927604	nd	1.19556441914963e-05	nd
rnd-1_family-753	LTR	LTR	nd	389	389	43112	7.86812813137921	nd	2.6838061328633	nd	1.36563833735386	nd	0.000240743452771503	nd
rnd-6_family-1881	Unknown	Unknown	nd	72	72	18113	11.1574465853262	nd	5.27686302655514	nd	2.35634571854487	nd	0.000101145531639688	nd
rnd-1_family-33	DNA	DNA	nd	3	3	142	9.57915492957746	nd	0	nd	5.2081690140845	nd	7.92947909945107e-07	nd
rnd-1_family-505	LTR	LTR	nd	289	289	160674	8.75544861022798	nd	1.89490303347153	nd	1.32097551563975	nd	0.000897226144243099	nd
rnd-5_family-418	Retro	Retro	nd	262	262	37601	19.2028427435434	nd	4.37464296162413	nd	5.67538682481895	nd	0.000209969256069338	nd
rnd-1_family-154	LTR	Cassandra	nd	57	57	8573	12.2919468097515	nd	2.62632800653216	nd	2.27903301061475	nd	4.78728340278831e-05	nd
rnd-6_family-4211	LINE	LINE	nd	117	117	20856	11.7375244533937	nd	1.65185366321423	nd	3.00839374760283	nd	0.000116462828238135	nd
rnd-6_family-1450	Retro	Retro	nd	59	59	16856	12.4805048647368	nd	2.15581514000962	nd	2.10561343141906	nd	9.41262673946107e-05	nd
rnd-1_family-664	Retro	Retro	nd	21	21	2706	19.9919955654099	nd	3.87898004434593	nd	7.52170731707345	nd	1.51106834106441e-05	nd
rnd-3_family-601	LTR	LTR	nd	355	355	35767	17.596792853748	nd	3.85309587049498	nd	3.38422148908205	nd	0.000199727942922582	nd
rnd-1_family-402	DNA	DNA	nd	1	1	14	14.14	nd	1.01	nd	0	nd	7.81779629523345e-08	nd
rnd-5_family-4411	DNA	hAT-Charlie	nd	136	136	54135	14.7959434746476	nd	5.65805504756631	nd	2.92700360210597	nd	0.000302297430316045	nd
rnd-1_family-31	DNA	DNA	nd	1040	1040	168069	16.4985292945142	nd	3.37251438397328	nd	1.68388828397885	nd	0.000938520861102565	nd
rnd-1_family-237	LINE	L1	nd	281	281	62053	13.1045599729255	nd	1.7120659758593	nd	2.45435611493432	nd	0.000346512652505801	nd
rnd-6_family-1779	LINE	LINE	nd	552	552	198175	21.3628097893226	nd	6.54770334300429	nd	7.54985825659162	nd	0.00110663698629135	nd
rnd-1_family-679	LTR	Copia	nd	343	343	318470	9.96118975099413	nd	1.9171212673076	nd	1.3186856218792	nd	0.00177838113295928	nd
rnd-1_family-499	Unknown	Unknown	nd	360	360	29244	15.5842819039807	nd	1.05079948023529	nd	0.864104089727796	nd	0.000163302596327005	nd
rnd-1_family-426	DNA	DNA	nd	38	38	2631	20.5945229950589	nd	2.83549220828588	nd	2.67712276700875	nd	1.4691872894828e-05	nd
rnd-1_family-1076	DNA	MULE-MuDR	nd	175	175	75836	14.4766393269667	nd	0.791443905269632	nd	0.746313096682519	nd	0.000423478857032374	nd
rnd-5_family-3223	SINE	SINE	nd	169	169	25508	15.057907323192	nd	3.76650501803388	nd	8.02940920495479	nd	0.000142440248499153	nd
rnd-5_family-446	Unknown	Unknown	nd	461	461	53093	15.9355532744428	nd	4.65143785433188	nd	4.98004162507305	nd	0.000296478756216307	nd
rnd-5_family-1490	LTR	LTR	nd	193	193	32455	12.7281380372834	nd	6.02072161454286	nd	3.43018302264651	nd	0.000181233270544144	nd
rnd-1_family-1164	LTR	LTR	nd	126	126	45454	7.19857020284338	nd	2.20525168301991	nd	1.91609121309468	nd	0.000253821509145387	nd
rnd-6_family-709	DNA	DNA	nd	240	240	40651	14.6749437898206	nd	4.32536690364321	nd	2.22415266537099	nd	0.000227000883712525	nd
rnd-1_family-929	DNA	DNA	nd	52	52	3913	19.3695655507282	nd	6.03657040633791	nd	2.88658318425758	nd	2.18507406451775e-05	nd
rnd-1_family-1073	LINE	LINE	nd	233	233	33545	16.8462194067675	nd	3.69624474586391	nd	2.11307527202277	nd	0.000187319983374004	nd
rnd-1_family-388	LTR	Copia	nd	34	34	11797	25.6683572094591	nd	2.83905993049094	nd	2.88124353649213	nd	6.58761020677636e-05	nd
rnd-1_family-186	LTR	Copia	nd	248	248	129077	8.86777923255318	nd	1.66523935325363	nd	0.612515785151423	nd	0.000720784065999891	nd
rnd-1_family-803	LTR	Gypsy	nd	146	146	35322	18.2739833531527	nd	0.608407791178308	nd	0.430565936243705	nd	0.00019724300052874	nd
rnd-5_family-2914	Retro	Retro	nd	99	99	14242	14.8997739081578	nd	3.4375888217946	nd	4.93316177503171	nd	7.95293248833677e-05	nd
rnd-1_family-298	LTR	LTR	nd	60	60	23573	21.5126297034714	nd	3.21506214737134	nd	5.87832817206121	nd	0.000131634937191099	nd
rnd-4_family-240	DNA	hAT-Ac	nd	231	231	155252	14.5262002421957	nd	3.23187978254615	nd	3.69855969649275	nd	0.000866948936019702	nd
rnd-1_family-111	DNA	TcMar-Stowaway	nd	1998	1998	293017	16.9477232037685	nd	3.02477016691826	nd	2.85444561237126	nd	0.00163624801217173	nd
rnd-6_family-852	LINE	LINE	nd	248	248	36213	16.0610432717535	nd	5.23109408223635	nd	2.40471488139611	nd	0.000202218469456635	nd
rnd-6_family-1849	DNA	DNA	nd	959	959	164264	13.386439390254	nd	5.83030962353495	nd	2.79194016948409	nd	0.000917273207600162	nd
rnd-6_family-7588	LTR	LTR	nd	154	154	116650	24.2640113158918	nd	2.50057522503126	nd	2.63984020574431	nd	0.000651389955599273	nd
rnd-4_family-306	DNA	DNA	nd	725	725	170458	18.2747162937472	nd	6.45332568726594	nd	4.22429079303878	nd	0.000951861372066359	nd
rnd-1_family-967	LTR	Copia	nd	334	334	82895	12.7330276856274	nd	2.01394788587946	nd	2.85073430243031	nd	0.000462897302780983	nd
rnd-1_family-80	DNA	DNA	nd	787	787	86502	15.9027139256905	nd	3.53877852535236	nd	2.00131580772715	nd	0.000483039296521631	nd
rnd-4_family-901	LTR	LTR	nd	357	357	52310	19.1008776524561	nd	3.68851060982585	nd	6.30153565283798	nd	0.000292106374431187	nd
rnd-5_family-3293	LTR	LTR	nd	232	232	110136	13.433837346552	nd	4.07017832497953	nd	5.70191790150176	nd	0.000615014866265594	nd
rnd-1_family-669	DNA	DNA	nd	293	293	39560	17.8686086956531	nd	2.52098963599594	nd	2.1971210819014	nd	0.000220908586742454	nd
rnd-1_family-966	LTR	LTR	nd	345	345	67522	17.4110405497471	nd	5.67389413820722	nd	6.35821243446505	nd	0.000377052315319109	nd
rnd-1_family-231	LTR	Gypsy	nd	220	220	98338	19.8977635298628	nd	2.73295969004845	nd	2.24783115377576	nd	0.000549133180057619	nd
rnd-1_family-906	LINE	LINE	nd	167	167	36310	14.6731338474245	nd	2.06596419719073	nd	2.06723822638394	nd	0.00020276013105709	nd
rnd-4_family-719	LTR	LTR	nd	698	698	124119	22.7347593035715	nd	3.69877714129199	nd	4.57011392292764	nd	0.000693097898834343	nd
rnd-6_family-2982	LTR	Copia	nd	393	393	61787	15.3523173159414	nd	2.77914221438133	nd	4.3661580915077	nd	0.000345027271209706	nd
rnd-1_family-1020	DNA	DNA	nd	218	218	164527	9.38768232569796	nd	2.82651036000141	nd	3.23837868556456	nd	0.000918741836475624	nd
rnd-1_family-761	Retro	Retro	nd	143	143	5238	6.60805078274144	nd	1.07453608247423	nd	0.669591447117226	nd	2.92497264245949e-05	nd
rnd-5_family-846	Retro	Retro	nd	146	146	93034	28.0526795580048	nd	2.89935507448849	nd	3.38033794096946	nd	0.000519514900379106	nd
rnd-1_family-294	DNA	DNA	nd	867	867	167445	13.9770480456289	nd	2.80792654304326	nd	1.73373806324458	nd	0.000935036357610975	nd
rnd-1_family-824	DNA	DNA	nd	352	352	26599	10.1667893529831	nd	9.41967931125371	nd	1.72429113876492	nd	0.000148532545469225	nd
rnd-4_family-1197	Unknown	Unknown	nd	671	671	121337	18.4551214386371	nd	3.93059149311372	nd	7.72818142858453	nd	0.000677562820767672	nd
rnd-6_family-558	DNA	DNA	nd	60	60	4795	14.8617288842545	nd	1.9392012513034	nd	2.67993743482798	nd	2.67759523111746e-05	nd
rnd-1_family-808	DNA	DNA	nd	40	40	4250	20.0523811764706	nd	3.98078352941183	nd	3.61041411764707	nd	2.37325958962444e-05	nd
rnd-6_family-604	LTR	Copia	nd	133	133	23710	10.4396634331506	nd	1.37697764656273	nd	1.36365288907627	nd	0.000132399964399989	nd
rnd-6_family-2098	LTR	Gypsy	nd	133	133	53721	25.4647333445137	nd	2.44144878166767	nd	2.54528080266512	nd	0.00029998559626874	nd
rnd-6_family-80	DNA	DNA	nd	306	306	39439	19.5784254164635	nd	3.37957503993531	nd	4.86740282461525	nd	0.000220232905776937	nd
rnd-4_family-840	Unknown	Unknown	nd	840	840	104918	19.6304566423296	nd	4.88508644846392	nd	8.52347528546027	nd	0.000585876822645216	nd
rnd-1_family-214	LTR	LTR	nd	534	534	699801	11.1667842858107	nd	0.282775546190521	nd	0.391516888372262	nd	0.00390778690371476	nd
rnd-1_family-70	LTR	LTR	nd	86	86	5453	13.1940546488171	nd	2.32441958554925	nd	1.72185035760129	nd	3.04503165699343e-05	nd
rnd-5_family-348	LTR	Copia	nd	201	201	50073	23.6038332035236	nd	3.33010105246338	nd	1.99428833902504	nd	0.000279614652779446	nd
rnd-1_family-334	Retro	Retro	nd	39	39	2759	13.3177673069955	nd	3.25179050380577	nd	3.07587894164552	nd	1.54066428418208e-05	nd
rnd-4_family-1145	DNA	DNA	nd	190	190	20525	19.8414241169296	nd	3.14554445797827	nd	9.4319371498174	nd	0.000114614477828333	nd
rnd-1_family-1045	DNA	DNA	nd	225	225	10365	10.4467940183308	nd	1.87802990834542	nd	0.395138446695613	nd	5.78796132857819e-05	nd
rnd-4_family-1626	DNA	MULE-MuDR	nd	251	251	103486	7.55860493207262	nd	1.45889936803003	nd	1.05178632858614	nd	0.000577880333863235	nd
rnd-1_family-829	LTR	Copia	nd	23	23	4719	21.6854269972454	nd	8.73472133926668	nd	4.64383132019489	nd	2.63515576551476e-05	nd
rnd-1_family-327	LINE	L1	nd	953	953	79162	11.1711419620538	nd	1.98298274424607	nd	6.10050440868131	nd	0.000442051707373764	nd
rnd-1_family-522	LTR	LTR	nd	230	230	79077	8.80113332574592	nd	1.54111448335109	nd	1.30300024027197	nd	0.00044157705545584	nd
rnd-1_family-758	DNA	DNA	nd	222	222	53027	12.7940170102033	nd	1.54171761555435	nd	3.07163030154504	nd	0.000296110202962389	nd
rnd-5_family-5682	DNA	hAT-Ac	nd	892	892	172796	17.7429856015189	nd	6.41837114284986	nd	4.99767540915353	nd	0.000964917091879399	nd
rnd-5_family-6390	LINE	L1	nd	2491	2491	299823	18.721092377839	nd	6.61757049992622	nd	3.87212158506843	nd	0.00167425367044698	nd
rnd-1_family-241	LTR	Gypsy	nd	375	375	336111	16.6897982809377	nd	1.81150108148906	nd	1.64709881556987	nd	0.00187689095041944	nd
rnd-6_family-3207	Retro	Retro	nd	228	228	17185	17.6449537387259	nd	2.31452662205402	nd	7.92839394821063	nd	9.59634495239906e-05	nd
rnd-6_family-7848	Unknown	Unknown	nd	88	88	32197	21.4724266235998	nd	0.999288753610665	nd	1.48638724104737	nd	0.000179792562369737	nd
rnd-1_family-245	Retro	Retro	nd	142	142	28272	19.5459146859071	nd	3.96524724108677	nd	7.76702992359897	nd	0.000157874812042029	nd
rnd-5_family-214	LINE	L1	nd	135	135	51097	25.208238644147	nd	1.79380022310489	nd	6.09841399690728	nd	0.000285332812355388	nd
rnd-1_family-919	LTR	Gypsy	nd	115	115	35109	28.8719812583668	nd	3.38871115668317	nd	2.89753624426847	nd	0.000196053578663822	nd
rnd-1_family-303	DNA	MULE-MuDR	nd	101	101	80835	14.4638316323316	nd	1.77528508690499	nd	1.69647467062472	nd	0.000451393973946568	nd
rnd-1_family-601	DNA	CMC-EnSpm	nd	195	195	103568	9.85023124903372	nd	3.46964023636708	nd	1.41154227174435	nd	0.000578338233360527	nd
rnd-6_family-9014	Unknown	Unknown	nd	57	57	28651	21.7043440019544	nd	1.48852256465732	nd	1.90746117063972	nd	0.000159991201181953	nd
rnd-1_family-1159	DNA	DNA	nd	196	196	20616	10.6130398719434	nd	1.98132760962358	nd	1.71994615832365	nd	0.000115122634587523	nd
rnd-3_family-163	LINE	LINE	nd	688	688	95567	16.038214760324	nd	2.22201314261259	nd	3.18057362897349	nd	0.000533659527533268	nd
rnd-5_family-441	SINE	SINE	nd	385	385	51286	17.6403572124954	nd	5.23544378582826	nd	6.02466911047851	nd	0.000286388214855245	nd
rnd-1_family-377	DNA	DNA	nd	470	470	59720	16.0949278298739	nd	2.74210448760854	nd	2.67800686537133	nd	0.000333484853393815	nd
rnd-1_family-626	DNA	DNA	nd	419	419	32002	9.92016342728795	nd	1.78535310293114	nd	1.20028154490345	nd	0.000178703655028615	nd
rnd-6_family-1900	LTR	Gypsy	nd	925	925	716880	20.126952418833	nd	4.94725901126793	nd	5.0656889019006	nd	0.0040031584343764	nd
rnd-6_family-6095	DNA	DNA	nd	43	43	21978	22.5089175539191	nd	2.62050641550643	nd	4.91268222768193	nd	0.000122728233554743	nd
rnd-3_family-441	SINE	SINE	nd	3820	3820	1054541	6.99754588014304	nd	1.40149838650179	nd	0.46401882904501	nd	0.0058887048021227	nd
rnd-5_family-1718	DNA	DNA	nd	694	694	65085	4.8358926019813	nd	0.835685334562339	nd	0.392927095336834	nd	0.000363443765625192	nd
rnd-1_family-53	LTR	Gypsy	nd	96	96	22184	20.7661909484316	nd	6.28005093761256	nd	7.31306617381821	nd	0.000123878566438185	nd
rnd-1_family-589	LINE	L1	nd	32	32	4042	21.4349554675898	nd	2.73898070262235	nd	4.50277337951522	nd	2.25710947323811e-05	nd
rnd-6_family-587	DNA	DNA	nd	326	326	30210	17.3879778219146	nd	2.99846474677275	nd	8.8025359152605	nd	0.000168696875770716	nd
rnd-1_family-451	LTR	LTR	nd	458	458	129992	11.0080854206402	nd	3.00320258169755	nd	2.68655809588272	nd	0.000725893554292847	nd
rnd-1_family-538	DNA	hAT-Ac	nd	68	68	7928	22.0279490413719	nd	4.67364530776989	nd	5.21549571140263	nd	4.42710635918648e-05	nd
rnd-4_family-68	DNA	DNA	nd	582	582	94202	24.6629554574236	nd	3.90813655760974	nd	3.90028566272538	nd	0.000526037176145415	nd
rnd-1_family-1027	LINE	LINE	nd	53	53	7681	8.42889727900042	nd	0.795542247103228	nd	0.192928004166124	nd	4.28917809597772e-05	nd
rnd-1_family-518	DNA	hAT-Ac	nd	190	190	24211	16.7990277146757	nd	6.23801701705807	nd	2.73217793564906	nd	0.000135197618645641	nd
rnd-1_family-332	LTR	LTR	nd	25	25	4042	14.5245695200394	nd	3.5468258287977	nd	4.36981692231568	nd	2.25710947323811e-05	nd
rnd-1_family-1146	DNA	MULE-MuDR	nd	51	51	18027	24.2570233538587	nd	4.60521994785622	nd	2.42358129472469	nd	0.000100665295581552	nd
rnd-1_family-432	DNA	DNA	nd	302	302	27074	13.7485406663235	nd	0.761902563344974	nd	0.623921843835449	nd	0.000151185012069393	nd
rnd-1_family-221	Unknown	Unknown	nd	47	47	4883	16.074343641204	nd	5.45920335859104	nd	3.60441736637318	nd	2.72673566497321e-05	nd
rnd-6_family-2087	Unknown	Unknown	nd	85	85	21239	21.2737106266752	nd	2.66019115777592	nd	2.72910400678008	nd	0.000118601553938902	nd
rnd-1_family-869	LTR	LTR	nd	189	189	30224	9.65883602435245	nd	2.90172280307004	nd	0.5052289571202	nd	0.000168775053733668	nd
rnd-4_family-151	DNA	DNA	nd	1210	1210	130395	8.10983404271619	nd	3.42105379807504	nd	3.72610161432611	nd	0.000728143962797832	nd
rnd-1_family-1173	DNA	MULE-MuDR	nd	57	57	34279	16.1726631465316	nd	2.31413722687396	nd	1.99478602059583	nd	0.000191418742288791	nd
rnd-4_family-133	DNA	DNA	nd	1018	1018	102407	17.3019670530338	nd	4.78570654349788	nd	4.76507963322833	nd	0.000571855046575694	nd
rnd-1_family-422	LTR	LTR	nd	1075	1075	93574	16.3115897578385	nd	2.10275482505836	nd	3.82671554064159	nd	0.000522530336092982	nd
rnd-5_family-5271	Unknown	Unknown	nd	293	293	70417	15.292616129628	nd	3.2797737762185	nd	2.44423576693194	nd	0.00039321840122961	nd
rnd-4_family-132	DNA	DNA	nd	204	204	13172	12.8330466140296	nd	2.31557546310363	nd	0.646951867597944	nd	7.3554294857725e-05	nd
rnd-5_family-2163	LINE	L1	nd	147	147	73256	29.6961956699802	nd	3.30481230206287	nd	4.12704788686232	nd	0.000409071775288301	nd
rnd-5_family-1002	Retro	Retro	nd	353	353	62937	19.0825412714286	nd	3.94143317921145	nd	5.64303907081627	nd	0.00035144903245222	nd
rnd-1_family-1096	LTR	Gypsy	nd	203	203	49286	23.87982774013	nd	0.819426612019737	nd	1.07166964249493	nd	0.000275219934433483	nd
rnd-6_family-7323	DNA	DNA	nd	49	49	24701	12.0197032508824	nd	4.165001012105	nd	4.46604388486357	nd	0.000137933847348972	nd
rnd-5_family-947	Retro	Retro	nd	124	124	30872	15.4725800077764	nd	4.20622181912365	nd	5.18268592899716	nd	0.000172393576590319	nd
rnd-5_family-62	DNA	DNA	nd	124	124	13259	19.713759710386	nd	5.30645825477008	nd	3.45029338562485	nd	7.40401150560716e-05	nd
rnd-1_family-746	SINE	SINE	nd	146	146	7248	13.6115935430459	nd	1.21075469094924	nd	0.74499310154526	nd	4.04738482484657e-05	nd
rnd-6_family-876	LTR	Copia	nd	123	123	46779	14.0449139571188	nd	3.4714683939381	nd	3.37045383612221	nd	0.000261220494924804	nd
rnd-6_family-2609	DNA	DNA	nd	1072	1072	76889	17.5452722756171	nd	5.77108403022626	nd	4.21398340464765	nd	0.000429358956674432	nd
rnd-5_family-1787	Retro	Retro	nd	93	93	18941	10.0137104693522	nd	5.29928356475401	nd	5.43039174277987	nd	0.000105769199734298	nd
rnd-5_family-1886	DNA	DNA	nd	454	454	54054	18.382160617162	nd	8.9924495874511	nd	5.26662615162583	nd	0.000301845114958963	nd
rnd-1_family-200	LTR	Gypsy	nd	157	157	101072	10.4176361405713	nd	2.97837937311979	nd	2.88742678486719	nd	0.000564400219394168	nd
rnd-5_family-94	Retro	Retro	nd	560	560	178946	25.5126187229583	nd	3.9392297676403	nd	4.04136320454109	nd	0.000999259554176318	nd
rnd-1_family-905	DNA	DNA	nd	99	99	9778	7.59502556760052	nd	8.94885661689522	nd	3.13518204131722	nd	5.46017229819948e-05	nd
rnd-1_family-1053	Retro	Retro	nd	66	66	6672	12.6132044364504	nd	2.7372407074341	nd	1.9104031774581	nd	3.72573834869983e-05	nd
rnd-1_family-717	DNA	DNA	nd	344	344	48382	15.0311884585183	nd	2.29586561117738	nd	3.00606423876616	nd	0.000270171871682846	nd
rnd-1_family-184	DNA	DNA	nd	3	3	183	15.9445355191257	nd	7.10306010928961	nd	0.521748633879782	nd	1.02189765859123e-06	nd
rnd-6_family-1133	LINE	L1	nd	1271	1271	288189	9.60291923009361	nd	4.70027808140008	nd	2.64915204952524	nd	0.00160928778323359	nd
rnd-1_family-685	LINE	LINE	nd	126	126	30653	21.2691534270703	nd	2.44418360356209	nd	2.37948194303985	nd	0.000171170649884136	nd
rnd-1_family-335	SINE	SINE	nd	6	6	358	11.9661731843575	nd	0	nd	2.01377094972067	nd	1.99912219549541e-06	nd
rnd-1_family-397	DNA	DNA	nd	95	95	8956	9.74664359088888	nd	3.75240620812859	nd	1.1653494863779	nd	5.00115597286505e-05	nd
rnd-6_family-483	Retro	Retro	nd	671	671	154787	11.7839091138136	nd	8.76368364268276	nd	6.14609889719448	nd	0.000864352310821643	nd
rnd-6_family-163	LTR	Gypsy	nd	766	766	640609	12.2772701913339	nd	2.09133546359824	nd	1.80524163725317	nd	0.00357725047635229	nd
rnd-4_family-1991	LINE	L1	nd	184	184	128955	17.0309913535695	nd	2.19117304486077	nd	2.49319879027534	nd	0.000720102800894164	nd
rnd-5_family-5295	SINE	tRNA-RTE	nd	1101	1101	70500	22.419054751774	nd	3.86991191489389	nd	2.99650340425538	nd	0.000393681884867113	nd
rnd-5_family-1077	Retro	Retro	nd	168	168	71405	23.9197333520071	nd	2.79822897556211	nd	3.1632154611018	nd	0.00039873553175796	nd
rnd-1_family-920	DNA	hAT-Tag1	nd	251	251	19452	16.1808287065595	nd	2.84265319761472	nd	2.79723678799089	nd	0.000108622695382058	nd
rnd-1_family-67	DNA	DNA	nd	8	8	531	11.3821092278719	nd	0	nd	2.78798493408662	nd	2.96517845197783e-06	nd
rnd-1_family-868	DNA	DNA	nd	304	304	45715	16.8186783331494	nd	2.25414831018314	nd	4.3993929782345	nd	0.000255278969740426	nd
rnd-1_family-320	DNA	DNA	nd	376	376	69900	14.5606988555079	nd	1.75690858369099	nd	2.80831087267484	nd	0.000390331400740584	nd
rnd-6_family-2371	DNA	PIF-Harbinger	nd	150	150	60883	13.7762030451824	nd	2.12839708949922	nd	2.29338518141364	nd	0.00033997920845907	nd
rnd-6_family-6372	LTR	LTR	nd	33	33	22848	7.04377932422807	nd	3.0810906862752	nd	2.35789565826312	nd	0.00012758643553821	nd
rnd-5_family-2538	LTR	LTR	nd	126	126	19141	6.72766783344689	nd	2.28701008306775	nd	2.8739104539993	nd	0.000106886027776474	nd
rnd-1_family-128	Retro	Retro	nd	78	78	25198	12.3809409476939	nd	1.53336971188175	nd	3.91620803238401	nd	0.00014070916503378	nd
rnd-6_family-427	LTR	Copia	nd	1534	1534	212859	14.0580722919875	nd	6.60280021046732	nd	5.37073419493645	nd	0.00118863450114793	nd
rnd-4_family-2208	Unknown	Unknown	nd	311	311	34068	18.1346888575782	nd	1.75082129857933	nd	2.16669895503114	nd	0.000190240488704295	nd
rnd-3_family-494	Unknown	Unknown	nd	1118	1118	234427	7.67429054673835	nd	4.70800931633608	nd	1.88659813076227	nd	0.00130907323721621	nd
rnd-6_family-12938	LINE	LINE	nd	1676	1676	170743	1.94271536753989	nd	0.615065039269536	nd	0.314880902877411	nd	0.00095345285202646	nd
