subelement	bin_id	source_id	source_genome	start	stop	length	avg_rank	num_genomes	S_Abortusovis_SR44	S_Agona_SL483	S_Bongori_NCTC12419	S_Choleraesuis_SCB67	S_Dublin_CT02021853	S_Enteritidis_P125109	S_Gallinarum_28791	S_Gall_Pullorum_RKS5078	S_Heidelberg_SL476	S_Newport_SL254	S_ParatyphiA_AKU12601	S_ParatyphiA_ATCC9150	S_ParatyphiB_SPB7	S_ParatyphiC_RKS4594	S_Schwarzengrund_CVM19633	S_Typhimurium_LT2	S_Typhimurium_SL1344	S_Typhimurium_ST313_AGEnt	S_Typhi_CT18	S_Typhi_Ty2
bin10_se00016	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	10032	11902	1871	NA	5	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00017	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	11903	12694	792	NA	4	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00018	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	12695	17021	4327	NA	5	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00019	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	17022	20399	3378	NA	4	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00020	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	20400	20462	63	NA	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00021	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	20463	35489	15027	NA	4	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00022	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	35490	37392	1903	NA	3	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00023	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	37393	41075	3683	NA	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00024	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	41076	42021	946	NA	3	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00025	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	42022	44568	2547	NA	4	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00026	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	44569	44611	43	NA	5	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00027	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	44612	44789	178	NA	7	1	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
bin10_se00028	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	44790	44796	7	NA	5	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00029	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	44797	44808	12	NA	6	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00030	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	44809	44814	6	NA	5	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00031	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	44815	45833	1019	NA	4	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00032	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	45834	47485	1652	NA	5	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00033	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	47486	47494	9	NA	7	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
bin10_se00034	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	47495	47496	2	NA	8	0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
bin10_se00035	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	47497	47744	248	NA	18	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
bin10_se00036	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	47745	47764	20	NA	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
bin10_se00037	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	47765	47942	178	NA	18	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1
bin10_se00038	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	47943	48209	267	NA	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
bin10_se00039	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	48210	48742	533	NA	18	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
bin10_se00040	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	48743	48746	4	NA	11	0	1	0	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0
bin10_se00041	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	48747	50691	1945	NA	5	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin10_se00042	bin10	S_Gallinarum_28791_accessory_0116_length_51717	S_Gallinarum_28791	50692	51717	1026	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin11_se00001	bin11	S_Choleraesuis_SCB67_accessory_0002_length_138742	S_Choleraesuis_SCB67	1	39196	39196	NA	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin11_se00002	bin11	S_Choleraesuis_SCB67_accessory_0002_length_138742	S_Choleraesuis_SCB67	39197	50818	11622	NA	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin12_se00001	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	1	1336	1336	NA	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bin12_se00002	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	1337	13934	12598	NA	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bin12_se00003	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	13935	13962	28	NA	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
bin12_se00004	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	13963	14206	244	NA	4	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
bin12_se00005	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	14207	14292	86	NA	5	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
bin12_se00006	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	14293	14322	30	NA	3	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
bin12_se00007	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	14323	15728	1406	NA	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
bin12_se00008	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	15729	15847	119	NA	7	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0
bin12_se00009	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	15848	16103	256	NA	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0
bin12_se00010	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	16104	16520	417	NA	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bin12_se00011	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	16521	16536	16	NA	5	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1
bin12_se00012	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	16537	16588	52	NA	4	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1
bin12_se00013	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	16589	16636	48	NA	6	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1
bin12_se00014	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	16637	16638	2	NA	4	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
bin12_se00015	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	16639	18788	2150	NA	3	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
bin12_se00016	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	18789	18813	25	NA	4	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
bin12_se00017	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	18814	25725	6912	NA	6	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1
bin12_se00018	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	25726	27843	2118	NA	5	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1
bin12_se00019	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	27844	27980	137	NA	6	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1
bin12_se00020	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	27981	28444	464	NA	5	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1
bin12_se00021	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	28445	28831	387	NA	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
bin12_se00022	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	28832	28932	101	NA	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
bin12_se00023	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	28933	29704	772	NA	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bin12_se00024	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	29705	29988	284	NA	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
bin12_se00025	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	29989	33040	3052	NA	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bin12_se00026	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	33041	33280	240	NA	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
bin12_se00027	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	33281	33290	10	NA	5	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1
bin12_se00028	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	33291	33527	237	NA	6	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1
bin12_se00029	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	33528	33836	309	NA	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
bin12_se00030	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	33837	36512	2676	NA	6	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1
bin12_se00031	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	36513	36570	58	NA	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
bin12_se00032	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	36571	36897	327	NA	6	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1
bin12_se00033	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	36898	37013	116	NA	8	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1
bin12_se00034	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	37014	37028	15	NA	6	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0
bin12_se00035	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	37029	37179	151	NA	4	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
bin12_se00036	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	37180	37230	51	NA	6	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1
bin12_se00037	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	37231	37277	47	NA	8	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1
bin12_se00038	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	37278	37358	81	NA	7	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1
bin12_se00039	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	37359	37958	600	NA	5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1
bin12_se00040	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	37959	38143	185	NA	6	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1
bin12_se00041	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	38144	38668	525	NA	4	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1
bin12_se00042	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	38669	38675	7	NA	5	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1
bin12_se00043	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	38676	38801	126	NA	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
bin12_se00044	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	38802	40068	1267	NA	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bin12_se00045	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	40069	40512	444	NA	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bin12_se00046	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	40513	41441	929	NA	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bin12_se00047	bin12	S_Newport_SL254_accessory_0119_length_41766	S_Newport_SL254	41442	41766	325	NA	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bin13_se00001	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	1	15	15	NA	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
bin13_se00002	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	16	1311	1296	NA	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
bin13_se00003	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	1312	1350	39	NA	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
bin13_se00004	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	1351	4347	2997	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bin13_se00005	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	4348	4351	4	NA	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
bin13_se00006	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	4352	6561	2210	NA	5	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0
bin13_se00007	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	6562	10492	3931	NA	7	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	1	1
bin13_se00008	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	10493	10515	23	NA	5	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0
bin13_se00009	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	10516	10516	1	NA	4	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0
bin13_se00010	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	10517	10654	138	NA	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
bin13_se00011	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	10655	10670	16	NA	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
bin13_se00012	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	10671	10675	5	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
bin13_se00013	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	10676	10676	1	NA	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
bin13_se00014	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	10677	10783	107	NA	5	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0
bin13_se00015	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	10784	18678	7895	NA	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0
bin13_se00016	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	18679	18768	90	NA	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
bin13_se00017	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	18769	18893	125	NA	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0
bin13_se00018	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	18894	18958	65	NA	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
bin13_se00019	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	18959	27415	8457	NA	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0
bin13_se00020	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	27416	31177	3762	NA	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
bin13_se00021	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	31178	33793	2616	NA	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0
bin13_se00022	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	33794	36171	2378	NA	5	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0
bin13_se00023	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	36172	36840	669	NA	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0
bin13_se00024	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	36841	36874	34	NA	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
bin13_se00025	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	36875	37236	362	NA	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0
bin13_se00026	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	37237	37622	386	NA	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
bin13_se00027	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	37623	37783	161	NA	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0
bin13_se00028	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	37784	37848	65	NA	5	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0
bin13_se00029	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	37849	37978	130	NA	9	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0
bin13_se00030	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	37979	37983	5	NA	11	0	1	0	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0
bin13_se00031	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	37984	37985	2	NA	6	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0
bin13_se00032	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	37986	38088	103	NA	7	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0
bin13_se00033	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	38089	38879	791	NA	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0
bin13_se00034	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	38880	38881	2	NA	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0
bin13_se00035	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	38882	39236	355	NA	9	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0
bin13_se00036	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	39237	40053	817	NA	10	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0
bin13_se00037	bin13	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	40054	40054	1	NA	8	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0
bin14_se00001	bin14	S_Agona_SL483_accessory_0001_length_37978	S_Agona_SL483	1	37978	37978	NA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin15_se00001	bin15	S_Heidelberg_SL476_accessory_0518_length_66766	S_Heidelberg_SL476	1	24013	24013	NA	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
bin15_se00002	bin15	S_Heidelberg_SL476_accessory_0518_length_66766	S_Heidelberg_SL476	24014	24131	118	NA	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
bin15_se00003	bin15	S_Heidelberg_SL476_accessory_0518_length_66766	S_Heidelberg_SL476	24132	37615	13484	NA	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
bin16_se00001	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	1	428	428	NA	8	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0
bin16_se00002	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	429	1961	1533	NA	6	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0
bin16_se00003	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	1962	5312	3351	NA	7	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0
bin16_se00004	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	5313	5341	29	NA	6	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0
bin16_se00005	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	5342	5743	402	NA	7	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0
bin16_se00006	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	5744	5766	23	NA	6	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0
bin16_se00007	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	5767	8655	2889	NA	7	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0
bin16_se00008	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	8656	8687	32	NA	6	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0
bin16_se00009	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	8688	9204	517	NA	7	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0
bin16_se00010	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	9205	9280	76	NA	6	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0
bin16_se00011	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	9281	9668	388	NA	7	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0
bin16_se00012	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	9669	11252	1584	NA	6	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0
bin16_se00013	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	11253	13656	2404	NA	5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0
bin16_se00014	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	13657	17222	3566	NA	4	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
bin16_se00015	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	17223	17675	453	NA	5	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0
bin16_se00016	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	17676	18723	1048	NA	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin16_se00017	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	18724	18768	45	NA	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin16_se00018	bin16	S_Dublin_CT02021853_accessory_0233_length_44708	S_Dublin_CT02021853	18769	18957	189	NA	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
