ref_genome	num_genomes_sharing	genome_codes_not_sharing	num_shared_positions
15	9	,1,2,3,8,12,13,14,16,17,	2
15	9	,1,2,3,4,9,12,13,16,17,	154
15	9	,2,4,5,6,7,8,12,16,17,	261
15	9	,3,4,5,6,7,8,9,13,14,	4
15	9	,1,2,8,10,11,12,14,16,17,	289
15	9	,1,3,4,5,6,7,9,13,14,	1
15	9	,1,2,4,5,6,7,12,16,17,	3
15	9	,1,2,4,5,6,7,9,10,11,	131
15	9	,2,4,5,6,7,9,10,11,14,	4982
15	9	,2,3,4,9,12,13,14,16,17,	2
15	9	,1,2,5,8,9,12,14,16,17,	1583
15	13	,2,6,8,12,14,	12
15	13	,1,3,10,11,13,	185
15	13	,2,3,8,9,13,	3
15	13	,2,8,14,16,17,	3
15	13	,2,5,6,7,12,	356
15	13	,4,5,6,7,14,	672
15	13	,2,3,8,12,14,	8
15	13	,3,6,10,11,12,	70
15	13	,2,8,13,16,17,	22
15	13	,2,8,12,16,17,	17
15	13	,2,7,9,12,14,	3
15	13	,1,2,8,9,14,	330
15	13	,7,8,9,12,14,	22
15	13	,7,8,12,16,17,	126
15	13	,2,3,6,7,13,	238
15	13	,1,4,5,6,7,	1822
15	13	,1,2,3,13,14,	397
15	13	,1,2,5,6,7,	6
15	13	,3,10,11,12,13,	1
15	13	,3,6,7,10,11,	534
15	13	,1,2,8,10,11,	5
15	13	,1,2,6,7,12,	2157
15	13	,2,4,5,6,7,	7141
15	13	,2,5,6,7,8,	1
15	13	,3,8,12,13,14,	1
15	13	,2,12,14,16,17,	1648
15	13	,2,3,9,13,14,	2379
15	13	,1,3,4,12,13,	10
15	13	,1,3,13,16,17,	18
15	13	,1,2,10,11,14,	917
15	13	,1,3,9,13,14,	14814
15	13	,2,3,8,12,13,	11936
15	13	,2,6,7,8,12,	54
15	13	,2,3,10,11,13,	414
15	3	,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,	1
15	3	,1,2,3,4,5,6,7,8,9,10,11,12,13,14,17,	444
15	3	,1,2,3,4,5,6,7,8,9,12,13,14,16,17,18,	725
15	3	,1,3,4,5,6,7,8,9,10,11,12,13,14,16,17,	3739
15	3	,1,2,4,5,6,7,8,9,11,12,13,14,16,17,18,	11
15	3	,1,2,3,4,5,6,7,8,9,10,11,12,13,16,17,	2296
15	3	,1,2,4,5,6,7,8,9,10,11,12,13,14,16,17,	525
15	3	,1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,	93
15	3	,1,2,3,4,5,6,7,8,9,10,11,13,14,16,17,	7043
15	3	,1,2,3,5,6,7,8,9,10,11,12,13,14,16,17,	7089
15	3	,1,2,3,4,5,6,7,8,10,11,12,13,14,16,17,	449
15	3	,1,2,3,4,5,6,7,8,9,11,12,13,16,17,18,	495
15	3	,2,3,4,6,7,8,9,10,11,12,13,14,16,17,18,	10
15	3	,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,	446
15	3	,1,2,3,4,5,6,7,8,9,10,11,12,14,16,17,	80509
15	3	,1,2,3,4,5,6,7,8,11,12,13,14,16,17,18,	4
15	3	,1,2,3,4,5,6,7,9,11,12,13,14,16,17,18,	5695
15	3	,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,	235
15	15	,2,10,11,	17215
15	15	,1,6,7,	15
15	15	,1,2,12,	23
15	15	,1,2,14,	3442
15	15	,4,16,17,	166
15	15	,9,10,11,	99
15	15	,8,16,17,	3523
15	15	,1,2,9,	4
15	15	,7,10,11,	381
15	15	,2,12,14,	381
15	15	,1,2,5,	1250
15	15	,2,9,14,	62
15	15	,3,10,11,	2150
15	15	,2,8,14,	12
15	15	,2,16,17,	385
15	15	,3,12,13,	70
15	15	,2,4,12,	195
15	15	,2,4,13,	52
15	15	,2,3,13,	11715
15	15	,2,8,12,	407
15	15	,8,10,11,	6
15	15	,1,3,13,	58
15	15	,2,4,8,	7
15	15	,2,6,7,	8924
15	15	,3,12,14,	3
15	15	,4,9,12,	2
15	15	,2,7,8,	1361
15	15	,3,9,13,	2
15	15	,3,4,13,	118
15	15	,2,9,12,	3455
16	18	,0,	3437657
16	14	,1,8,9,14,	298
16	14	,2,3,9,13,	5728
16	14	,3,8,12,13,	1028
16	14	,3,4,12,13,	10
16	14	,2,3,12,13,	2
16	14	,1,2,5,12,	1695
16	14	,6,7,15,18,	41
16	14	,2,14,15,18,	9405
16	14	,2,10,11,14,	2811
16	14	,2,4,5,14,	70
16	14	,1,2,8,14,	478
16	14	,12,14,15,18,	5
16	14	,2,3,15,18,	679
16	14	,3,6,7,13,	101
16	14	,3,10,11,12,	69
16	14	,1,10,11,14,	422
16	14	,1,2,10,11,	6417
16	14	,2,4,6,7,	1
16	14	,2,3,13,14,	7
16	14	,2,4,13,14,	247
16	14	,2,8,12,14,	2
16	14	,1,10,11,13,	244
16	14	,1,8,9,12,	2837
16	14	,1,3,6,13,	7
16	14	,1,3,13,14,	814
16	14	,1,2,15,18,	1050
16	14	,1,9,10,11,	3
16	14	,1,2,12,14,	6
16	14	,6,7,10,11,	38
16	14	,1,2,9,14,	204
16	14	,3,10,11,13,	1248
16	14	,2,4,8,9,	3
16	14	,3,5,8,13,	31
16	14	,1,3,12,13,	340
16	14	,1,5,6,7,	1172
16	14	,2,12,15,18,	170
16	14	,10,11,15,18,	16309
16	14	,2,8,9,12,	5411
16	14	,4,8,10,11,	1
16	14	,2,6,7,8,	751
16	14	,2,6,15,18,	31
16	14	,2,6,7,12,	193
16	14	,2,3,6,7,	1092
16	8	,2,3,5,6,7,8,9,12,13,14,	9375
16	8	,1,2,5,6,7,8,10,11,15,18,	6240
16	8	,1,2,6,7,8,9,10,11,15,18,	6
16	8	,2,3,4,10,11,12,13,14,15,18,	59
16	8	,1,2,4,5,6,7,8,9,12,14,	14
16	8	,1,2,3,9,10,11,12,13,15,18,	2
16	8	,2,3,4,6,7,10,11,13,15,18,	346
16	8	,1,2,3,4,5,6,7,9,12,13,	203
16	8	,1,2,3,9,10,11,13,14,15,18,	1768
16	8	,1,2,6,7,8,10,11,14,15,18,	66
16	8	,1,2,3,4,5,6,7,9,13,14,	6870
16	8	,1,2,4,5,6,7,8,10,11,14,	125
16	8	,3,7,8,10,11,12,13,14,15,18,	7
16	8	,2,6,7,8,9,10,11,12,15,18,	68
16	8	,2,4,5,6,7,10,11,12,15,18,	2
16	8	,2,5,6,7,8,10,11,14,15,18,	827
16	8	,1,2,3,4,5,6,7,13,15,18,	473
16	8	,1,3,4,5,6,7,8,9,13,14,	132
16	8	,2,3,6,7,10,11,12,13,15,18,	29
16	8	,2,3,4,5,6,7,8,9,13,14,	1628
16	8	,1,3,4,5,6,7,8,9,12,13,	266
16	8	,2,3,9,10,11,12,13,14,15,18,	117
16	8	,1,2,3,8,9,10,11,14,15,18,	228
16	8	,1,2,3,5,6,7,8,10,11,13,	366
16	8	,2,3,4,5,6,7,8,10,11,14,	87
16	8	,1,3,5,6,7,8,9,12,13,14,	25
16	8	,1,3,4,8,9,10,11,12,13,14,	3
16	8	,3,5,6,7,9,12,13,14,15,18,	25
16	8	,1,2,8,10,11,12,13,14,15,18,	24
16	8	,1,2,3,5,10,11,12,14,15,18,	4502
16	8	,3,4,6,7,9,10,11,13,15,18,	150
16	8	,4,5,6,7,10,11,12,14,15,18,	14
16	8	,4,5,6,7,8,9,10,11,15,18,	80
16	8	,1,4,5,6,7,12,13,14,15,18,	11
16	8	,2,3,8,9,10,11,13,14,15,18,	214
16	8	,2,3,6,7,9,10,11,13,15,18,	55
16	8	,1,2,3,4,5,6,7,8,9,13,	2
16	8	,1,2,6,7,10,11,12,14,15,18,	11
16	8	,1,2,5,6,7,8,9,12,15,18,	730
16	8	,1,2,3,4,10,11,12,13,15,18,	6
16	8	,2,6,7,8,10,11,12,14,15,18,	50
16	9	,1,2,8,9,10,11,14,15,18,	197
16	9	,1,4,5,6,7,10,11,15,18,	182
16	9	,2,3,4,5,6,7,9,12,13,	527
16	9	,1,2,3,4,10,11,13,15,18,	46
16	9	,2,7,9,10,11,12,14,15,18,	61
16	9	,1,2,4,5,6,7,14,15,18,	8
16	9	,1,2,3,6,7,9,12,13,14,	825
16	9	,2,6,7,8,9,10,11,15,18,	124
16	9	,1,2,3,10,11,12,14,15,18,	61
16	9	,1,2,5,10,11,12,14,15,18,	7213
16	9	,2,4,9,10,11,13,14,15,18,	187
16	9	,2,4,5,6,7,10,11,15,18,	78
16	9	,1,5,6,7,8,10,11,15,18,	338
16	9	,1,2,3,8,9,12,13,14,17,	1573
16	9	,1,2,6,7,8,10,11,15,18,	472
16	9	,2,3,10,11,12,13,14,15,18,	67
16	9	,1,2,8,10,11,12,14,15,18,	4816
16	9	,3,8,10,11,12,13,14,15,18,	1
16	9	,1,2,6,7,8,10,11,12,14,	5
16	9	,1,2,4,5,6,7,8,9,12,	14
16	9	,2,3,6,10,11,12,13,15,18,	5
16	9	,3,4,5,6,7,8,9,12,13,	4
16	9	,1,2,3,5,8,10,11,12,13,	1103
16	9	,1,2,3,10,11,12,13,15,18,	1
16	9	,1,2,5,6,7,10,11,12,14,	53
16	9	,1,2,5,6,7,8,10,11,12,	1968
16	9	,2,3,4,6,7,11,12,13,18,	61
16	9	,3,4,5,6,7,9,13,15,18,	5
16	9	,3,5,6,7,8,9,12,13,14,	5652
16	9	,4,5,6,7,8,10,11,12,14,	195
16	9	,2,4,5,6,7,8,9,12,14,	3
16	9	,1,2,3,10,11,13,14,15,18,	711
16	9	,1,3,4,5,6,7,8,9,13,	1
16	9	,1,3,4,5,6,7,13,15,18,	268
16	9	,3,5,6,7,9,12,13,14,17,	8
16	9	,1,2,4,5,6,7,10,11,13,	40
16	9	,2,6,8,9,10,11,14,15,18,	35
16	9	,2,4,8,9,10,11,14,15,18,	99
16	9	,3,4,5,6,7,8,9,13,14,	13
16	9	,1,2,5,6,7,10,11,15,18,	20
16	9	,1,2,4,5,6,7,9,10,11,	199
16	9	,2,3,8,10,11,13,14,15,18,	297
16	9	,3,9,10,11,12,13,14,15,18,	980
16	9	,1,2,5,6,10,11,12,15,18,	388
16	9	,2,4,5,6,7,9,10,11,14,	4983
16	13	,7,8,9,12,14,	22
16	13	,1,4,5,6,7,	2335
16	13	,2,3,6,7,13,	238
16	13	,2,7,8,12,14,	2
16	13	,1,2,8,9,14,	331
16	13	,10,11,14,15,18,	6298
16	13	,1,2,14,15,18,	3405
16	13	,2,5,6,7,12,	356
16	13	,1,2,10,11,12,	24
16	13	,2,3,8,9,13,	3
16	13	,1,10,11,15,18,	7661
16	13	,1,3,10,11,13,	259
16	13	,4,8,10,11,12,	5
16	13	,6,10,11,15,18,	129
16	13	,1,2,10,11,13,	244
16	13	,1,3,9,13,14,	3432
16	13	,2,3,10,15,18,	122
16	13	,2,3,10,11,13,	414
16	13	,2,3,8,12,13,	11944
16	13	,2,12,14,15,18,	445
16	13	,1,2,10,11,14,	919
16	13	,1,3,4,12,13,	10
16	13	,2,6,7,15,18,	86
16	13	,1,2,3,6,13,	1
16	13	,2,3,9,13,14,	2573
16	13	,2,4,5,6,7,	7136
16	13	,1,2,6,7,12,	2152
16	13	,2,5,6,7,8,	3
16	13	,3,6,7,10,11,	534
16	13	,4,5,6,7,12,	40
16	13	,2,10,11,15,18,	29796
16	13	,2,9,14,15,18,	111
16	13	,3,10,11,12,13,	1
16	13	,2,8,12,15,18,	578
16	13	,2,3,4,6,7,	60
16	13	,1,2,3,13,14,	172
16	15	,1,2,12,	3
16	15	,1,2,14,	2681
16	15	,14,15,18,	766
16	15	,2,4,9,	51
16	15	,3,6,13,	87
16	15	,2,9,15,	1
16	15	,8,12,14,	1
16	15	,7,10,11,	381
16	15	,6,7,14,	38
16	15	,1,2,9,	102
16	15	,3,10,11,	2150
16	15	,1,10,11,	3
16	15	,2,4,12,	62
16	15	,1,3,13,	58
16	15	,8,10,11,	735
16	15	,2,8,12,	406
16	15	,2,7,8,	1361
16	15	,2,4,5,	5
16	15	,3,4,13,	118
16	15	,2,9,12,	3459
16	15	,3,13,14,	2
16	15	,1,6,7,	15
16	15	,13,15,18,	440
16	15	,2,10,11,	17230
16	15	,2,15,18,	1552
16	15	,7,15,18,	334
16	15	,2,12,14,	492
16	15	,1,2,5,	1250
16	15	,2,9,14,	37
16	15	,6,10,11,	92
16	15	,2,4,13,	12
16	15	,2,3,13,	11897
16	15	,2,6,7,	8981
16	3	,2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,	1516
16	3	,1,2,3,5,6,7,8,9,10,11,12,14,15,17,18,	2961
16	3	,1,2,4,5,6,7,8,9,10,11,12,14,15,17,18,	19553
16	3	,1,2,4,5,6,7,8,9,10,11,12,13,15,17,18,	97
16	3	,2,3,5,6,7,8,9,10,11,12,13,14,15,17,18,	781
16	3	,1,2,3,4,5,6,7,8,9,10,11,13,14,15,18,	21
16	3	,1,2,3,4,5,6,7,9,10,11,12,13,14,15,18,	30932
16	3	,1,2,3,4,5,6,7,8,10,11,12,13,14,15,18,	4639
16	3	,1,2,3,4,5,6,7,8,9,10,11,12,13,14,17,	686
16	3	,1,3,4,5,6,7,8,9,10,11,12,13,14,15,18,	1206
16	3	,1,2,3,4,5,6,7,8,9,10,11,12,13,15,18,	579
16	7	,1,2,5,6,7,8,10,11,12,15,18,	2
16	7	,1,2,3,4,7,10,11,12,13,15,18,	60
16	7	,2,3,4,5,6,7,8,9,10,11,14,	838
16	7	,2,4,5,6,7,9,10,11,14,15,18,	4
16	7	,1,2,5,6,7,10,11,12,14,15,18,	41
16	7	,2,4,5,6,7,10,11,12,14,15,18,	17464
16	7	,1,2,3,6,7,8,10,11,13,15,18,	246
16	7	,1,2,3,6,7,10,11,13,14,15,18,	295
16	7	,2,3,4,5,6,7,10,11,13,15,18,	924
16	7	,2,3,4,6,7,9,10,11,13,15,18,	25
16	7	,2,4,5,6,7,8,9,10,11,15,18,	1222
16	7	,1,2,3,6,7,9,10,11,13,15,18,	419
16	7	,1,2,3,4,5,6,7,9,12,13,14,	172
16	7	,1,2,6,7,8,10,11,12,13,15,18,	11
16	7	,2,3,5,6,7,8,9,12,13,14,17,	2582
16	7	,1,2,3,5,6,7,8,10,11,12,13,	3548
16	7	,1,2,6,7,9,10,11,13,14,15,18,	1229
16	7	,1,2,3,4,5,6,7,8,9,13,14,	6556
16	7	,1,2,4,5,6,7,9,12,14,15,18,	9
16	7	,2,3,4,6,7,10,11,12,13,15,18,	165
16	7	,1,2,3,4,8,9,10,11,12,13,14,	113
16	7	,1,3,4,5,6,7,9,13,14,15,18,	49
16	7	,2,3,4,5,6,7,8,10,11,13,14,	160
16	7	,1,2,3,5,8,10,11,12,13,15,18,	74
16	7	,2,3,7,8,10,11,12,13,14,15,18,	1876
16	7	,1,2,4,5,6,7,8,10,11,15,18,	1546
16	7	,1,2,3,9,10,11,12,13,14,15,18,	866
16	7	,2,3,4,5,6,7,8,9,12,13,14,	3918
16	7	,4,5,6,7,9,10,11,12,14,15,18,	1094
16	7	,2,3,5,6,7,8,9,10,11,13,14,	1146
16	7	,3,5,6,7,9,12,13,14,15,17,18,	14
16	7	,1,2,6,7,8,10,11,12,14,15,18,	3574
16	7	,1,2,3,6,7,9,10,11,12,13,14,	413
16	7	,1,3,4,5,6,7,10,11,12,13,14,	126
16	7	,1,2,4,5,6,7,8,10,11,13,14,	37
16	7	,2,3,4,5,6,7,9,12,13,15,18,	1
16	7	,1,4,5,6,7,8,10,11,14,15,18,	97
16	7	,1,2,5,6,7,10,11,12,13,15,18,	543
16	7	,1,3,4,5,6,7,8,9,12,13,14,	24
16	7	,3,4,5,6,7,9,10,11,13,15,18,	46
16	7	,1,2,3,4,5,6,7,12,13,15,18,	1021
16	16	,12,14,	130
16	16	,2,8,	9197
16	16	,7,10,	84
16	16	,3,7,	35
16	16	,6,14,	1
16	16	,9,14,	447
16	16	,13,14,	1
16	16	,2,14,	43449
16	16	,6,7,	12747
16	16	,10,11,	13831
16	16	,2,5,	141
16	16	,8,14,	3
16	16	,1,14,	940
16	16	,2,6,	110
16	16	,4,13,	113
16	16	,2,12,	735
16	16	,2,13,	227
16	16	,3,13,	954
16	16	,2,9,	505
16	16	,4,12,	37
16	16	,7,8,	88
16	16	,7,14,	116
16	16	,2,7,	3116
16	16	,8,12,	110
16	16	,2,3,	10369
16	16	,2,4,	2266
16	16	,13,15,	3
16	16	,1,2,	18804
16	16	,2,10,	170
16	16	,2,15,	2
16	16	,7,18,	41
16	16	,15,18,	17677
16	1	,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,	70159
16	4	,1,2,3,4,5,6,7,8,9,10,11,13,15,18,	10
16	4	,2,3,4,5,6,7,8,9,10,11,13,14,15,18,	23147
16	4	,1,2,4,5,6,7,8,9,10,11,12,14,15,18,	61
16	4	,1,2,3,4,5,6,7,8,9,10,11,14,15,18,	160
16	4	,2,3,4,5,6,7,9,10,11,12,13,14,15,18,	2844
16	4	,1,2,3,4,6,7,8,10,11,12,13,14,15,18,	23
16	4	,2,3,5,6,7,8,9,10,11,12,13,14,15,18,	414
16	4	,1,2,3,4,5,6,7,9,10,11,13,14,15,18,	6632
16	4	,1,2,3,4,5,6,7,9,10,11,12,13,15,18,	798
16	4	,1,3,4,5,6,7,8,10,11,12,13,14,15,18,	224
16	4	,1,2,4,5,6,7,8,10,11,12,13,14,15,18,	8890
16	4	,1,3,4,5,6,7,9,10,11,12,13,14,15,18,	2
16	4	,1,2,4,5,6,7,8,9,10,11,14,15,17,18,	649
16	4	,2,3,4,5,6,7,8,10,11,12,13,14,15,18,	672
16	4	,1,2,5,6,7,8,9,10,11,12,14,15,17,18,	28393
16	4	,3,4,5,6,7,8,9,10,11,12,13,14,15,18,	322
16	4	,1,2,4,5,6,7,8,9,10,11,12,15,17,18,	291
16	4	,1,2,3,4,5,6,7,10,11,12,13,14,15,18,	722
16	4	,1,2,3,4,5,6,7,8,10,11,12,13,15,18,	4904
16	6	,2,3,4,5,6,7,9,10,11,13,15,18,	3479
16	6	,1,3,4,5,6,7,9,10,11,13,15,18,	428
16	6	,3,4,5,6,7,8,9,10,11,13,15,18,	1
16	6	,1,2,3,4,5,6,7,8,9,12,13,14,	565
16	6	,2,3,4,6,7,10,11,12,13,14,15,18,	65
16	6	,3,4,5,6,7,9,10,11,13,14,15,18,	160
16	6	,1,2,4,5,6,7,10,11,12,13,15,18,	3
16	6	,2,4,5,6,7,8,9,10,11,14,15,18,	1
16	6	,1,2,3,4,5,6,7,10,11,13,15,18,	27
16	6	,1,2,3,4,5,7,10,11,12,13,15,18,	122
16	6	,1,2,3,6,7,8,10,11,12,13,15,18,	10
16	6	,1,2,3,5,6,7,8,10,11,12,13,17,	492
16	6	,1,3,4,5,6,7,8,10,11,13,15,18,	109
16	6	,1,4,5,6,7,8,10,11,12,13,15,18,	18
16	6	,1,2,3,5,6,7,8,10,11,13,15,18,	5
16	6	,1,2,3,4,8,9,10,11,13,15,17,18,	782
16	6	,2,3,5,6,7,8,9,10,11,12,13,14,	157
16	6	,1,2,3,6,7,8,9,10,11,13,15,18,	541
16	6	,2,3,4,5,6,7,8,9,10,11,13,14,	37
16	6	,2,3,5,6,7,9,10,11,13,14,15,18,	1349
16	6	,2,3,4,5,6,7,10,11,13,14,15,18,	723
16	6	,1,2,4,6,7,8,9,10,11,14,15,18,	4
16	6	,1,2,3,9,10,11,12,13,14,15,17,18,	138
16	6	,1,2,3,4,5,6,7,9,12,13,15,18,	166
16	6	,2,3,4,5,6,7,8,9,12,13,14,17,	9
16	6	,1,2,3,4,6,7,10,11,12,13,15,18,	16
16	6	,2,4,5,6,7,8,10,11,12,14,15,18,	417
16	6	,1,2,3,4,5,6,7,9,13,14,15,18,	26
16	6	,2,4,5,6,7,9,10,11,12,14,15,18,	848
16	6	,1,2,4,5,6,7,8,10,11,12,15,18,	1416
16	6	,3,4,5,6,7,9,10,11,12,13,15,18,	143
16	6	,1,2,3,4,5,6,7,8,9,12,13,17,	235
16	6	,2,4,5,6,7,8,9,10,11,12,15,18,	2
16	6	,1,2,3,6,7,9,10,11,13,14,15,18,	3
16	6	,2,3,4,5,6,7,8,10,11,14,15,18,	113
16	6	,1,2,3,5,6,7,8,9,12,13,14,17,	152
16	17	,12,	126
16	17	,18,	777
16	17	,1,	701
16	17	,9,	667
16	17	,10,	223
16	17	,2,	490047
16	17	,8,	730
16	17	,14,	3304
16	17	,15,	1258
16	17	,3,	22079
16	17	,6,	1486
16	17	,11,	349
16	17	,13,	717
16	17	,5,	921
16	17	,4,	5277
16	17	,7,	12286
16	12	,1,9,10,11,15,18,	1500
16	12	,3,6,7,10,11,13,	274
16	12	,2,3,8,12,13,14,	31
16	12	,1,3,13,14,15,18,	103
16	12	,1,2,10,11,15,18,	18314
16	12	,2,4,10,11,15,18,	306
16	12	,1,2,3,4,12,13,	368
16	12	,2,3,10,11,12,13,	123
16	12	,2,3,7,10,11,13,	1
16	12	,2,8,9,10,11,14,	397
16	12	,2,6,7,10,11,13,	732
16	12	,1,6,7,9,10,11,	216
16	12	,2,3,4,6,7,13,	973
16	12	,6,7,10,11,12,13,	8
16	12	,1,3,10,11,15,18,	69
16	12	,1,4,8,14,15,18,	15
16	12	,2,7,8,9,12,14,	707
16	12	,2,4,6,7,10,11,	194
16	12	,1,10,11,14,15,18,	15
16	12	,2,3,10,11,15,18,	502
16	12	,2,9,10,11,15,18,	142
16	12	,1,2,3,9,13,14,	5063
16	12	,3,4,6,13,15,18,	116
16	12	,1,2,12,14,15,18,	19
16	12	,2,3,4,6,7,12,	61
16	12	,1,2,3,13,15,18,	197
16	12	,1,2,10,11,13,14,	37
16	12	,1,2,8,14,15,18,	3
16	12	,3,4,5,6,7,13,	38
16	12	,1,2,6,7,8,14,	487
16	12	,3,10,11,13,15,18,	133
16	12	,2,4,5,6,7,14,	678
16	12	,1,2,4,5,6,7,	2549
16	12	,1,6,7,10,11,14,	62
16	12	,1,2,8,10,11,14,	770
16	12	,2,3,6,7,15,18,	444
16	12	,2,10,11,12,15,18,	902
16	12	,1,5,6,7,10,11,	3202
16	12	,1,2,3,8,12,13,	1222
16	12	,1,2,5,6,7,12,	17134
16	12	,1,2,3,6,9,13,	60
16	12	,2,3,10,11,13,14,	107
16	12	,2,3,6,10,11,12,	69
16	12	,2,4,5,6,7,9,	2
16	12	,9,10,11,14,15,18,	1794
16	12	,3,4,10,11,12,13,	13
16	12	,1,2,3,10,11,13,	288
16	12	,2,10,11,13,15,18,	382
16	12	,6,7,10,11,15,18,	20
16	12	,5,6,7,12,15,18,	76
16	12	,8,10,11,14,15,18,	1
16	12	,2,3,12,13,15,18,	16
16	12	,2,10,11,14,15,18,	53918
16	5	,2,3,4,6,7,8,10,11,12,13,14,15,18,	244
16	5	,2,3,5,6,7,8,9,10,11,12,13,14,18,	4
16	5	,2,3,4,5,6,7,8,10,11,13,14,15,18,	423
16	5	,1,2,3,4,5,6,7,10,11,12,13,15,18,	575
16	5	,1,3,4,5,6,7,9,10,11,13,14,15,18,	1082
16	5	,1,2,4,5,6,7,8,10,11,12,14,15,18,	3951
16	5	,1,2,3,4,5,6,7,8,9,12,13,14,17,	76
16	5	,1,2,3,4,5,6,7,8,10,11,13,15,18,	456
16	5	,1,2,3,8,9,10,11,12,13,14,15,17,18,	2
16	5	,1,2,5,6,7,8,10,11,12,14,15,17,18,	348
16	5	,1,3,4,5,6,7,10,11,12,13,14,15,18,	7389
16	5	,1,2,3,4,5,6,7,10,11,13,14,15,18,	594
16	5	,2,3,4,5,6,7,9,10,11,13,14,15,18,	338
16	5	,1,3,4,5,6,7,9,10,11,12,13,15,18,	6
16	5	,1,2,5,6,7,8,9,10,11,12,15,17,18,	148
16	5	,1,2,3,5,6,7,8,10,11,12,13,15,18,	11
16	5	,2,3,4,5,6,7,10,11,12,13,14,15,18,	7172
16	5	,1,2,3,5,6,7,8,9,10,11,13,15,18,	21
16	5	,3,4,5,6,7,8,9,10,11,13,14,15,18,	4
16	5	,1,2,4,5,6,7,8,10,11,12,13,15,18,	7733
16	5	,1,2,3,5,6,7,9,10,11,13,14,15,18,	200
16	5	,2,3,4,5,6,7,8,9,10,11,12,13,14,	947
16	5	,1,2,3,4,5,6,7,9,12,13,14,15,18,	129
16	5	,1,3,4,5,6,7,8,9,10,11,13,15,18,	3869
16	5	,3,5,6,7,8,9,10,11,12,13,14,15,18,	2470
16	5	,2,4,5,6,7,8,9,10,11,12,14,15,18,	1879
16	5	,1,2,4,5,6,7,8,9,10,11,14,15,18,	52
16	5	,3,4,5,6,7,9,10,11,12,13,14,15,18,	105
16	5	,1,2,3,4,5,6,7,9,10,11,13,15,18,	127
16	5	,1,2,4,5,6,7,9,10,11,12,14,15,18,	19
16	5	,1,2,3,4,6,7,9,10,11,13,14,15,18,	570
16	5	,2,3,4,5,6,7,9,10,11,12,13,15,18,	447
16	5	,1,4,5,6,7,8,10,11,12,13,14,15,18,	1295
16	5	,1,2,3,6,7,8,9,10,11,13,14,15,18,	110
16	5	,2,3,4,5,6,7,8,9,10,11,13,15,18,	1
16	5	,1,2,3,4,8,9,10,11,12,13,14,15,18,	70
16	2	,1,2,3,4,5,6,7,8,9,10,11,12,13,15,17,18,	8669
16	2	,1,2,4,5,6,7,8,9,10,11,12,13,14,15,17,18,	126
16	2	,1,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,	229
16	2	,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,	25255
16	2	,1,2,3,5,6,7,8,9,10,11,12,13,14,15,17,18,	461
16	2	,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,	142
16	2	,1,2,3,4,5,6,7,8,9,10,11,12,14,15,17,18,	161
16	11	,2,3,4,5,6,7,13,	136
16	11	,1,2,3,13,14,15,18,	115
16	11	,4,5,6,7,8,15,18,	9
16	11	,2,8,9,10,11,13,14,	5
16	11	,1,2,10,11,12,15,18,	2306
16	11	,2,3,6,7,10,11,13,	968
16	11	,9,10,11,12,14,15,18,	923
16	11	,2,5,6,7,10,11,12,	9
16	11	,3,4,5,6,10,11,12,	69
16	11	,1,3,4,5,6,7,13,	699
16	11	,1,2,10,11,13,15,18,	342
16	11	,1,2,5,6,7,12,13,	237
16	11	,3,4,5,6,7,12,13,	32
16	11	,1,2,8,12,14,15,18,	239
16	11	,3,4,6,7,10,11,13,	178
16	11	,1,2,5,6,7,10,11,	1866
16	11	,1,3,4,10,11,12,13,	13
16	11	,1,3,4,6,13,15,18,	64
16	11	,1,2,6,7,10,11,12,	404
16	11	,2,6,7,10,11,12,14,	299
16	11	,2,10,11,12,14,15,18,	495
16	11	,2,10,11,13,14,15,18,	42
16	11	,2,4,6,7,10,11,13,	364
16	11	,1,2,6,7,10,11,14,	445
16	11	,1,2,8,10,11,15,18,	101
16	11	,2,9,10,11,14,15,18,	1933
16	11	,2,3,6,7,13,15,18,	562
16	11	,2,8,10,11,14,15,18,	522
16	11	,6,7,9,10,11,12,13,	127
16	11	,3,5,6,7,8,12,13,	1
16	11	,2,5,6,7,8,9,12,	54
16	11	,1,8,10,11,14,15,18,	5
16	11	,3,9,10,11,12,13,14,	225
16	11	,1,2,3,9,12,13,14,	1
16	11	,1,4,5,6,7,15,18,	341
16	11	,1,2,6,7,14,15,18,	14
16	11	,2,9,10,11,13,15,18,	31
16	11	,2,3,4,6,7,12,18,	61
16	11	,1,2,5,8,10,11,12,	1015
16	11	,1,3,10,11,13,15,18,	6
16	11	,1,2,10,11,14,15,18,	7432
16	11	,2,3,10,11,13,15,18,	23
16	10	,2,9,10,11,13,14,15,18,	112
16	10	,2,8,9,10,11,14,15,18,	5357
16	10	,2,3,6,7,9,12,13,14,	20
16	10	,1,2,3,4,5,6,7,13,	11248
16	10	,1,6,7,8,9,10,11,13,	360
